"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
34.1932059203103,-0.193590406983566,0.346038118605893,-0.559448212709907,0.575855865297201,0.695174510954578
2611.52868420009,-0.425415068098331,0.0898745426466663,-4.73343235548705,2.20754556533305e-06,1.148192906847e-05
114.584767561553,0.638432334399288,0.210381752361483,3.03463740192788,0.00240825029556819,0.00727439107558527
115.831442735556,0.529524119283225,0.210199083339479,2.5191552259437,0.0117636783651919,0.0295545659939429
123.309639568224,0.740199474800029,0.200539658871524,3.69103786734892,0.000223340881333567,0.000842477360292877
124.001639451286,0.590637328137487,0.194624594062235,3.03475175366901,0.00240733745842688,0.00727279852123143
114.387489835113,0.539596517908894,0.206543204314753,2.61251160356067,0.00898796411816612,0.0233263963040702
125.209033591996,0.633198396993158,0.198360193223591,3.1921646510972,0.00141210812110411,0.00451869992300467
810.74875297244,0.72888153292982,0.0996036229102449,7.31782149718221,2.52028795437267e-13,2.53827152858509e-12
112.571708680149,-0.987183884449532,0.205707859393041,-4.79896046442905,1.59491270673861e-06,8.45105441467699e-06
188.145716283156,0.163713343019299,0.160844293853476,1.01783743207227,0.308755219859969,0.441056404429353
0.179524171378488,-0.868765888116688,4.0804728567969,-0.212908140454745,0.831398612790199,NA
1444.6033892773,1.54473195960659,0.0889265595321994,17.3708728610743,1.3712408452807e-67,7.82045759987271e-66
1598.95583770314,1.50546934128646,0.0849552125359018,17.720741274707,2.90064816388633e-70,1.72972086101173e-68
308.074278868981,0.320886946398775,0.158244807646775,2.02778815413041,0.0425818738779059,0.0893873083255549
306.103710018525,0.308166619909859,0.144639109619368,2.13058985720273,0.033122945892547,0.072164250468171
377.141821987696,0.493555683124905,0.129073875760497,3.82382321919829,0.000131398142901092,0.0005145509312528
21.0925616801717,-0.0850703905898201,0.451142044548874,-0.18856675323819,0.850432392359417,0.90316794583317
81.1519664296488,0.161509238495681,0.229204899161561,0.704650027492813,0.481028057265659,0.612572339055885
514.035749532537,-0.23623719690209,0.119784648157085,-1.97218258380064,0.0485887671092935,0.0999332238093332
0.487853596323887,-0.815729350364003,2.86150847059707,-0.285069696192021,0.775590746135356,NA
1754.9475360876,0.622146044150716,0.0994876799962403,6.25349836456361,4.01358769415558e-10,3.16616714803532e-09
654.616732478181,0.0809038929873568,0.110887692396422,0.729602097752442,0.465633439589372,0.598014038446183
1787.03761517151,-0.0814034128389182,0.0813919054980973,-1.00014138188252,0.317242092146534,0.449488267823711
470.450602580976,-0.170226092514946,0.168802715348461,-1.00843219354349,0.313247024272713,0.445339155784315
1648.53014568758,0.114923822979382,0.0875513934421732,1.31264413347445,0.189302890797199,0.302437574474776
12.0871703382207,-1.23874272278968,0.633615554255266,-1.95503837377487,0.0505785411266506,0.103472408588505
5026.36726484239,0.261234933766142,0.0955705794246754,2.73342419119721,0.00626795503365375,0.0169919869842826
3.26873271504046,-1.04792811319552,1.24870808590296,-0.839209840174739,0.401351566368515,0.537189001267833
259.338405457671,-0.039860659636167,0.153351113584914,-0.259930682629802,0.794917243192026,0.865474366219541
4.08801882847178,-1.89424510101019,1.11442927674642,-1.6997445603192,0.0891789836829867,0.165691977745807
540.214083993267,-0.0179861006402123,0.137093597661105,-0.131195773887806,0.895620439012142,0.933495053550402
661.602024839189,0.226558235252534,0.11318127885297,2.00172888616012,0.0453138979109876,0.0942242521825945
655.294676355694,0.231253850333276,0.113768660140183,2.03266743273877,0.0420861336976922,0.0885741103856493
706.244771929492,0.200661259498771,0.121514823409742,1.6513315319741,0.0986708970620047,0.179725589960029
80.4978827170182,-0.522731398501836,0.230497670103541,-2.26783810121387,0.0233390762002776,0.0535588291730038
181.798128398003,0.18181867412755,0.158950124810056,1.1438724841822,0.252676523811073,0.378821696519138
191.092158001316,0.175306066158185,0.155189384217367,1.12962666255987,0.258633571273212,0.385484466672426
186.604814264685,0.192269125128048,0.16957477756242,1.13383091454903,0.256865480650133,0.383665311372285
190.253273781978,0.15632116160607,0.161014018587728,0.97085435775829,0.331620809433637,0.465018130246481
0,NA,NA,NA,NA,NA
993.495156985988,-0.554411713238933,0.103448014275086,-5.35932677996757,8.35326420519867e-08,5.19932393533606e-07
700.344725633916,0.351905744804941,0.103231732281489,3.40889121036327,0.000652274860302104,0.00224587232086118
2060.37149591351,0.682459407167432,0.0851564032039853,8.01418779434185,1.10867200639123e-15,1.32547447247955e-14
2.15677705278769,0.771040946332739,1.40732399779282,0.547877352721904,0.583776120342299,0.702041418719846
1235.28163378176,0.437768250749647,0.0993758511219731,4.40517737264291,1.05697355864803e-05,4.98479909786436e-05
102.981351101971,-0.0235886926780345,0.216930119927643,-0.108738669788697,0.913409769636735,0.945416796932431
485.07919607491,0.00759978825965932,0.131379418892729,0.057846109563512,0.953871209524414,0.970542436451586
432.24573665648,0.279655230971252,0.12647544654909,2.21114246758328,0.0270259729271858,0.0606661971233934
1997.48928464385,-0.0527099429665508,0.106620195546615,-0.4943710963605,0.621044122829018,0.732125343205173
0.1735163427172,1.0547874635258,4.0804728567969,0.258496380332202,0.796023842102774,NA
941.847990030302,6.75118368447458,0.228984698347117,29.4831215064007,4.73873138790954e-191,1.13377037926094e-188
12.8649089413942,0.394642515872225,0.588676850136563,0.67038905263673,0.502609811469705,0.632508655407539
5273.9837402976,0.167324799421853,0.101310582942644,1.65160237520875,0.0986156355165095,0.179674977080089
5671.82287656052,1.76725320212377,0.0958562129403538,18.4365013796595,6.69346054932002e-76,4.43645278774019e-74
2.10501354390769,-1.0970658247975,1.44169023621931,-0.760958073541819,0.446682109919161,0.581169594436237
